Persian Lamb Shanks,"['▢ 4 lamb shanks , about 300g/10oz each (Note 1)▢ Salt and pepper▢ 1 – 2 tbsp vegetable oil (or canola)▢ 1 large onion , sliced (yellow, brown)▢ 6 cloves garlic , chopped▢ 1 litre / 4 cups  water▢ 500 ml / 2 cups  chicken broth▢ 2 medium tomatoes , chopped', 'Spices:▢ 1 tsp turmeric▢ 3/4 tsp salt▢ 1/4 tsp + 1/8 tsp  nutmeg▢ 1/4 tsp + 1/8 tsp  cardamom powder▢ 1/2 tsp cinnamon▢ 1/8 tsp extra cinnamon , extra for later▢ 1/4 tsp saffron threads (Note 2)']",10,"['Sprinkle shanks with salt and pepper.Heat 1 tbsp oil in a large heavy based pot over medium high heat. Brown shanks all over, 2 at a time. Remove from pot.Discard excess oil, clean pot if it’s very dirty.Add 1 tbsp oil. Cook onion and garlic for 2 minutes until translucent.Stir in the turmeric, cinnamon, tomatoes, and salt.Add chicken broth and stir well.Place shanks in pot, then add water as needed so the shanks are 3/4 or fully covered, but no more than 1L/4 cups water. (Note 2)If shanks not fully submerged, make a cartouche (baking paper lid, Note 3).Bring up to the boil. Place the cartouche snugly on surface (if using), cover pot leaving a little crack (to ensure it doesn’t boil over).Turn heat down so simmering very gently. Cook 1.5 hours, turning every 30 minutes.Add cardamom and nutmeg into liquid.Cook for another 1 hour until meat is very tender and falling off the bone.Carefully remove meat from liquid into a bowl and cover with foil.', 'Reduce broth:Simmer broth rapidly 30 – 45 min until reduced by half.Add saffron and remaining 1/8 tsp cinnamon.Simmer further 10 – 15 min until reduced to 500 ml / 2 cups.\xa0Should taste like a very well seasoned, intensely savoury but lightly spiced broth.', 'Finishing:Return meat to pot to gently reheat for a few minutes, turning and basting the meat with the liquid to keep it moist.Serve shanks with the braising liquid as a sauce. Pictured garnished with pomegranate seeds (leftover from salad, see Notes) or mint leaves, for visual only.']",Persian,Mains
Persian Saffron Rice (Tachin),"['Parboiled Rice:▢ 2 cups / 360g basmati rice, uncooked (Note 1)▢ 1 tbsp salt▢ 3 litres / 3 quarts  water', 'Barberries:▢ 1/2 cup dried barberries (Note 2)▢ 2 tbsp / 30g  unsalted butter▢ 1 1/2 tsp rose water (optional)', 'Saffron Rice:▢ 1 tsp saffron threads (Note 3)▢ 2 tbsp warm water▢ 1 cup / 250 g plain yogurt (I use Farmers Union Greek Yogurt)▢ 1/2 cup / 125 ml oil , neutral (or butter!)▢ 3 egg yolks (Note 4 for using leftover whites)▢ 3/4 tsp salt']",15,"['Parboiled Rice:Bring water to the boil in a large pot. Add salt and rice. Bring back up to the boil then cook for 5 minutes. Drain and leave to steam dry for 5 minutes.', 'Barberries:Melt butter in a small pan over medium heat. Add barberries and cook for about 1 1/2 minutes until they plump up (see video!).Remove from heat (they will shrivel quickly) then stir through rose water (if using).', 'Saffron Rice:Preheat oven to 200C/390F (standard) or 180C/350F (fan).Lightly grease a glass pie dish with oil.Ground saffron into powder (optional step). Add water and leave to seep for 10 minutes.Mix yogurt, egg, oil, saffron water and salt in a large bowl.Add rice, stir well.Pour half the rice in the pie dish, smooth surface. Top with 1/3 of the barberries.Cover with remaining rice, smooth surface, sprinkle over another 1/3 of the barberries. Press down firmly, cover with foil.Bake 60 – 80 minutes until the crust is deep golden all over.Rest for 10 minutes. Remove foil. Place serving plate on pie dish then flip upside down (it won’t stick because of the oil, see video!).Scatter surface with remaining barberries then serve.']",Persian,Side
Wonton Soup,"['▢ 50 – 60 wonton wrappers (Note 1)', 'Wonton Filling▢ 200 g / 7 oz  lean pork mince (ground pork)▢ 200 g / 7 oz  peeled prawns / shrimp , roughly chopped▢ 1 tbsp ginger , finely grated (1.5″ / 3cm piece)▢ 2 shallots / green onions , finely chopped (5 tbsp)▢ 1 tbsp light soy sauce (Note 2)▢ 2 tbsp Chinese cooking wine (Shaoxing wine) (Note 3)▢ 1/2 tsp salt▢ 2 tbsp sesame oil, toasted (Note 4)', 'Broth (for 2 servings)▢ 3 cups / 750 ml  chicken broth (Note 5)▢ 2 garlic cloves , smashed (6)▢ ⅓” / 1 cm  piece of ginger , sliced (optional, but highly recommended)▢ 1½ tbsp light soy sauce (Note 2)▢ 2 tsp sugar (any)▢ 1½ tbsp chinese cooking wine (Note 3)▢ ¼ – ½ tsp sesame oil', 'To Serve▢ Shallots / scallions , finely chopped▢ Bok choy , quartered, or Chinese broccoli cut into 10cm /4″ lengths (optional)▢ 40 – 50 g / 1.5 – 1.75 oz  dried egg noodles per person , (optional) (8)']",20,"['Wontons:Place Filling ingredients in a bowl. Use a potato masher to mash until fairly smooth – about 20 mashes. Don’t turn the prawn into a complete paste, small chunks are good.', 'Wrapping (See photos and video):Use My Way (better Wonton Soup experience!) or the Asian Grocery Store Way (easier to pack for freezing).Lay Wontons on work surface. Use 2 teaspoons to put the Filling on the wontons. Work in batches of 5 if starting out, up to 15 or 20 if confident. Brush 2 edges with water. Fold to seal, pressing out air. Brush water on one corner and bring corners together, pressing to seal.Place wrapped wontons into a container with a lid as you work (so they don’t dry out).', 'Cooking/Freezing:To cook: bring a large pot of water to boil. Place wontons in water and cook for 4 minutes or until they float. Remove with slotted spoon straight into serving bowls. Ladle over broth.To freeze: Freeze uncooked in airtight containers. Cook from frozen for 6 to 8 minutes. IMPORTANT: Do not freeze if you made this with defrosted frozen prawns. (Note 11)', 'Broth:Place Broth ingredients in a saucepan over high heat. Add white ends of scallions/shallots if leftover from Wonton filling.\xa0Place lid on, bring to simmer then reduce to medium high and simmer for 5 – 10 minutes to allow the flavours to infuse. Pick garlic and ginger out before using.If using vegetables, blanch in the soup broth and place in serving bowl.', 'Assemble Soup:Prepare noodles according to packet directions (if using noodles). Place in serving bowl with cooked wontons and blanched vegetables.Ladle over soup. Serve!']",Chinese,Dinner
Slow Cooker Pork Loin Roast,"['▢ 1.75 - 2.5 kg / 3.5 - 5lb  pork loin OR shoulder/boston butt  ,or scotch fillet, skinless (Note 1)▢ 1.5 tbsp olive oil , separated', 'Spice Rub:▢ 2 tsp EACH paprika, thyme▢ 1 tsp EACH garlic powder, onion powder▢ 1/2 tsp cayenne pepper , optional▢ 1/2 tsp pepper▢ 2 tsp salt', 'Honey Butter Sauce:▢ 3/4 cup honey▢ 125g / 1/2 cup  butter , unsalted▢ 5 cloves garlic , minced▢ 1/4 cup cider vinegar▢ 1/2 tsp salt and pepper , each', 'Thickener:▢ 3 tsp cornflour/cornstarch mixed with splash of water']",10,"[""Spice Rub: Rub pork with about 1 tsp oil. Mix Rub together then sprinkle over pork. Pat to adhere all over.Brown: Heat 1 tbsp oil in a large skillet over medium heat. Add pork and sear all around until deep golden brown (don't let spices burn). Place pork in slow cooker.Honey Butter Sauce:\xa0Wipe pan. Add butter and melt. Add garlic and cook for 1 minute until golden. Add remaining Sauce ingredients, mix, simmer rapidly for 30 seconds."", 'Slow Cook:Pour Sauce over pork. Cover slow cooker.\xa0Pork loin -\xa0Cook on LOW for 4 to 5 hours (see Note 2 for cook times for different sizes)Pork Shoulder - Cook on LOW for 10 hours (see Note 2 for cook times for different sizes, and Note 4 for oven, InstantPot and pressure cooker methods).Remove pork onto serving platter, cover loosely with foil (10 - 20 minutes rest). (See Note 6 on Doneness)Pour all juices in slow cooker into large saucepan. Add cornflour water mixture, mix.Thicken Sauce: Simmer on medium high for 5 minutes or until it reduces down to a syrupy consistency (Note 3).Slice pork into thick slices (1.5 - 2 cm / 3/5 - 4/5"" thick). Serve with PLENTY of Honey Butter Sauce!']",Western,"Mains, Slow Cooker"
Cornbread Muffins,"['Wet Ingredients▢ 1/2 cup / 125 ml / 115 g butter , melted unsalted▢ 2 eggs▢ 3/4 cup / 185 ml milk , any fat %▢ 1 CUP canned creamed corn (NOT 1 CAN!!!)', 'Dry Ingredients▢ 3/4 cup yellow cornmeal (called polenta in Australia) (Note 1)▢ 1 1/2 cups (225g)  flour (plain/all purpose)▢ 1 tbsp baking powder▢ 1/2 cup (110g) white sugar (can reduce to 1/4 cup)▢ 1/4 tsp salt', 'Baking:▢ Extra melted butter for greasing and brushing']",10,"['Preheat oven to 180C/350F.\xa0Brush a 12 hole standard muffin tin with melted butter.Combine Dry ingredients in a bowl and give them a quick stir to combine.Whisk Wet ingredients in a bowl until combined.Pour Wet into Dry ingredients. Mix until combined.Spoon the batter into the greased muffin tray - use it all up, fill the holes right up!Bake in the oven for 20 minutes or until the top is golden brown.Remove muffin tray from the oven. Optional: Brush tops with melted butter. Cool for 5 minutes then remove muffins onto a rack.']",Southern,"Bread, Muffin, Side"
Vegetable Pasta – One Pot!,"['▢ 1 tbsp olive oil▢ 2 garlic cloves , minced▢ 1 onion , finely chopped▢ 2 zucchinis* , halved lengthwise and cut into sliced 0.8cm / 1/3"" slices▢ 1 red capsicum/bell pepper* , halved and sliced▢ 1 cup corn* (frozen or canned)▢ 1 broccoli* , broken into bite size florets▢ 250g/ 0.5lb  ziti/penne , or other short pasta (Note 1)▢ 800 g / 28 oz  crushed tomato▢ 1.5 cups / 375 ml  vegetable or chicken broth▢ 2 tbsp tomato paste▢ 1 tbsp Italian herb mix (or other dried herbs)▢ 1 tsp garlic powder▢ 1/2 tsp red pepper flakes (chilli flakes, adjust spiciness to taste)▢ 1.5 tsp salt▢ 0.5 tsp black pepper', 'Optional:▢ 1.5 cups shredded cheese of choice (Cheddar, tasty, Monterey Jack etc)', 'To serve:▢ Finely chopped parsley (optional)▢ Parmesan (if not using cheese)']",5,"[""Heat oil in a large pot over medium. Add garlic and onion - cook slowly for 3 to 4 minutes until onion is translucent and sweet.Turn heat up to medium high, add zucchini and capsicum. Cook 1 1/2 minutes.Add remaining ingredients EXCEPT pasta and broccoli. Stir until tomato paste dissolves.When liquid starts bubbling, lower heat to medium, add pasta and stir. Top with broccoli, push in.Place lid on and cook for 5 minutes.Remove lid. Cook for another 3 to 4 minutes, stirring frequently, until pasta is almost cooked through and most of the liquid has been absorbed by the pasta.Stir through half the cheese (if using). Adjust salt and pepper to taste.Top with remaining cheese, put lid on. Leave for 1 minute until cheese is melted and pasta is perfectly cooked.Garnish with parsley and serve immediately.\xa0Don't leave leftovers in the pot, residual heat will overcook the pasta so transfer into a serving dish.""]",Western,Mains
Chocolate Mousse,"['▢ 3 eggs (~55g/2 oz each)▢ 125g / 4.5 oz  dark cooking chocolate , bittersweet / 70% cocoa (Note 1)▢ 10g / 0.3 oz unsalted butter▢ 1/2  cup cream , full fat (Note 2)▢ 3 tbsp caster sugar (superfine white sugar)', 'Decorations:▢ More whipped cream▢ Chocolate shavings (Note 3)']",20,"['For reliable results, work at a steady pace so your whipped egg whites and cream do not get too warm!Separate eggs and yolks while eggs are cold. Place whites in a large bowl and yolks in a small bowl. Leave whites while you prepare other ingredients. (Note 4)Yolks: Whisk yolks until uniform.Melt chocolate and butter: Break chocolate into pieces and place in a microwave-proof bowl with the butter. Melt in the microwave in 30 second bursts, stirring in between, until smooth. (Stir in optional flavourings at this point, but read Note 6 first). Set aside to cool slightly while you proceed with other steps. Whip cream: Beat cream until stiff peaks form, being careful not to over-whip (see video).Whip whites: Add sugar. Beat whites until firm peaks form (see video, Note 5)', 'Fold together all ingredients:Fold egg yolks into cream using a rubber spatula – 8 folds max. Some streaks is fine.Check chocolate temperature: The chocolate should still be runny but warm (min 35C / 95F; ideal 40C / 104F). If too cool or thick, microwave in burst of 5 seconds at a time until runny.Pour chocolate into cream yolk mixture. Fold through – 8 folds max. Some streaks here are ok.Add 1/4 of beaten egg whites into chocolate mixture. Fold through until incorporated – ""smear"" the spatular across surface to blend white lumps in – aim for 10 folds.\xa0Pour chocolate mixture into egg whites. Fold through until incorporated and no more white lumps remain – aim for 12 folds max, but ensure there are no obvious egg white patches.Divide mixture between 4 small glasses or pots. Refrigerate for at least 6 hours, preferably overnight.To serve, garnish with cream and chocolate shavings. Raspberries and a tiny sprig of mint for colour would also be lovely!']","French, Western",Dessert
Italian Meatballs,"['Meatballs▢ 1 lightly packed cup of diced white sandwich bread , crusts removed (Note 1 for SUB)▢ 1 small onion (brown, white or yellow)▢ 14 oz / 400 g  ground beef (mince)▢ 3 oz / 100g  ground pork (mince), or sub with more beef (Note 2)▢ 1 egg▢ 1/4 cup fresh parsley , finely chopped (Note 3)▢ 2 garlic cloves , minced▢ 1/4 cup Parmigiano-Reggiano (or parmesan), freshly grated▢ 3/4 tsp salt▢ 1/4 tsp black pepper', 'Cooking Meatballs & Sauce▢ 2.5 tbsp olive oil▢ 2 garlic cloves , minced▢ 3/4 cup onion , finely chopped (white, brown or yellow)▢ 24 oz / 700 g  tomato passata (Tomato Puree in US/CAN - Note 4)▢ 1/2 cup water▢ 1 tsp red pepper flakes (chili flakes)▢ 3 tsp dried Italian herb mix (parsley, basil, thyme, oregano)▢ 1 tsp salt▢ Black pepper', 'To Serve▢ Pasta of choice▢ Parmesan▢ Parsley , finely chopped (optional)']",20,"['Grate the onion using a standard box grater in a large bowl until you have about 1/2 cup of grated onion and juices.\xa0Add bread, mix to combine so the onion juice soaks the bread and disintegrates. Set aside while you prep the other ingredients (5 min or so).Add all the remaining Meatball ingredients. Use hands to mix well.Measure out a heaped tablespoon and roll lightly to form a ball. Repeat with remaining mixture. (Note 5)Heat 1 1/2 tbsp olive oil in a large non stick fry pan over medium high heat. Add the meatballs and brown all over - about 3 - 4 minutes.\xa0When they are browned but NOT cooked through, carefully transfer them onto a plate.', 'Cooking & Sauce:Heat 1 tbsp of olive oil into the fry pan.\xa0Add the onion and garlic and sauté for 2 to 3 minutes until translucent. Add the remaining Sauce ingredients. Bring to a simmer, then turn down to medium low so it bubbles gently rather than splattering everywhere.Carefully transfer the meatballs and any juices that have pooled on the plate into the Sauce.Cook the meatballs for 8 - 10 minutes, turning and stirring occasionally. Adjust Sauce salt and pepper to taste.While the meatballs are cooking, cook your pasta of choice.Serve the meatballs on pasta, garnished with extra parmesan and parsley if using.']",Italian,"Meatballs, Pasta"
Poached Salmon in Coconut Lime Sauce,"['▢ 4 salmon fillets , 180g/6oz each preferably skinless (Note 1)▢ Salt and pepper▢ 2 tbsp oil , separated▢ 2 garlic cloves , finely grated▢ 2 tsp ginger , finely grated▢ 1 lemongrass , peeled, finely grated (Note 2)▢ 1 tbsp brown sugar▢ 1 tsp chilli garlic paste  or other chilli paste, adjust to taste (Note 3)▢ 400 g/14oz coconut milk (Note 2)▢ 1 tbsp fish sauce (or soy sauce)▢ 2 tsp lime zest (1 lime)▢ Lime juice , to taste', 'Garnish/serving:▢ Fresh coriander/cilantro leaves , finely chopped (recommended)▢ Finely sliced large red chillies (optional)▢ Vermicelli noodles OR , soaked per packet, or rice▢ Steamed jasmine rice▢ Steamed Asian greens']",10,"['Sprinkle both sides of salmon with salt and pepper.Heat 1 tbsp oil in a non stick pan or well seasoned skillet over medium high heat. Add salmon, skin side up, and sear for just 1 1/2 minutes until golden. Turn salmon and cook the other side just for 1 minute, then remove onto a plate (should still be raw inside).Turn heat down to medium low and allow skillet to cool.Heat remaining 1 tbsp oil. Add garlic, ginger and lemongrass. Cook until garlic is light golden ~ 1 minute.Add sugar and cook for 20 seconds until it becomes a caramel (see video). Then stir in chilli paste.Add coconut milk and stir, scraping the bottom of the skillet to dissolve any bits stuck on the base into the sauce.Stir in fish sauce, increase heat to medium. Simmer for 2 minutes.Place salmon into the sauce, lower heat and simmer gently for 4 minutes, or until just cooked.Remove salmon, stir in lime zest and juice to taste. Adjust salt to taste with fish sauce.Serve salmon over noodles or rice. Spoon over sauce, garnish with coriander and chili if using.']",Thai-ish,Mains
Taco Soup,"['Homemade Taco Seasoning (Note 1)▢ 1 tsp EACH garlic powder, onion powder and cayenne pepper▢ 2 tsp EACH dried oregano and paprika▢ 2 1/2 tsp cumin powder▢ 3/4 tsp salt▢ 1/2 tsp black pepper', 'Soup▢ 1 tbsp olive oil▢ 2 garlic cloves , minced▢ 1 onion , finely chopped (brown or yellow)▢ 500 g / 1 lb  ground beef (mince), lean▢ 400 g/ 14 oz  can black beans (1 can) , drained and rinsed (Note 2)▢ 400g / 14oz  can corn kernels (1 can) , drained and rinsed▢ 120 g / 4.5 oz  canned green chili (Note 3)▢ 800 g / 28 oz  canned crushed tomato▢ 2 cups beef broth', ""Toppings (Don't skip these!)▢ Shredded cheese (essential!)▢ Sour cream or yoghurt (essential!)▢ Fresh coriander/cilantro leaves or shallots/scallions , finely sliced▢ Corn chips▢ Other options: diced avocado, squeeze of lime juice""]",10,"['Heat oil in a pot over medium high heat. Add garlic and onion, cook until softened (3 min).Add beef and turn up the heat to high. Cook, breaking it up as you go, until it all changes from pink to brown.Add remaining Soup ingredients and Taco Seasoning. Bring to a simmer then turn heat down to medium.Simmer for 10 minutes to bring the flavours together. Adjust thickness with water if desired.This is how I like to serve it: place a handful of corn chips in the bowl. Ladle in soup. Top with sour cream, cheese, coriander and a few crushed corn chips. For a healthier option, skip the corn chips in the bowl and/or serve more on the top / side of the soup.']",Tex-Mex,"Dinner, Soup"
Greek Lemon Potatoes,"['▢ 1.2 kg / 2.5lb  potatoes (Aus: Desiree, US: Yukon Gold, UK: Maris Piper) (Note 1)▢ 1 1/2 cups chicken stock/broth , low sodium (Note 2)▢ 1/2  cup olive oil▢ 1/3 cup lemon juice▢ 5 garlic cloves , finely grated using microplane (Note 3)▢ 1 tbsp dried oregano▢ 2 tsp salt (Note 4)', 'Garnish (optional)▢ Lemon wedges, fresh oregano leaves']",10,"['Preheat oven to 200°C/390°F (180°Cfan).Cut potatoes: Peel potatoes and cut large ones into thick wedges – about 3cm / 1.2"" thick – and medium ones into 3 (see photo in post).Coat potatoes: Place potatoes in a roasting pan with all the other ingredients. Toss well.Roast 45 minutes: Roast for 20 minutes. Turn potatoes, roast for a further 25 to 30 minutes until the liquid is mostly absorbed by potatoes/evaporated and you\'re left with mainly oil in the pan.To crisp the potatoes (optional): Transfer potatoes to a separate tray. (Note 3) Tilt the original roasting pan and scoop off as much of the oil as you can (some juices is ok), then drizzle over the potatoes.Roast 35 minutes: Transfer potatoes to oven and roast for 35 – 40 minutes, turning once or twice, until potatoes are golden and a bit crispy on the edges.Heat pan juices: Return pan #1 with the garlic juices to the oven for the last 5 – 10 minutes or so to reduce down and make the garlic golden. (Optional, Note 4)Plate up: Transfer potatoes to serving platter. Drizzle over the reduced garlic pan juices (or toss potatoes in the pan). Serve, garnished with lemon wedges and oregano if desired.\xa0']",Greek,Sides
Baklava,"['▢ 40 sheets filo/phyllo pastry (2 x 375g or 1 x 1lb pack, Note 1 for pack sizes)▢ 500g / 1 lb  walnuts (other nuts Note 2)▢ 285 g / 10 oz  unsalted butter , melted and slightly cooled▢ 1 tsp cinnamon powder', 'Syrup:▢ 1 cup / 200g white sugar▢ 2 tbsp lemon juice▢ 3/4 cup / 185 ml  water▢ 1/2 cup / 170 g honey']",45,"['You will need a 23 x 33 cm / 9 x 13"" baking pan.', 'Phyllo:For best results, thaw phyllo pastry overnight in the fridge (even if the pack says otherwise) then take out of the fridge 30 minutes prior.Cut phyllo to the size of the baking pan.Keep pastry covered with a damp tea towel at all times.', ""Nuts:Place nuts and cinnamon in a food processor. Pulse 15 times or until fine crumbs - don't let it turn into powder."", 'Assemble Baklava (see Layers visual below):Preheat oven to 160C / 325F.Base: Brush base of pan with butter. Lay over one sheet of phyllo. Brush with butter. Repeat to use 10 sheets, brushing every single sheet with butter. Scatter over 3/4 cup walnuts.Mid layers: Cover with 5 sheets of phyllo, brushing every sheet with butter. Top with 3/4 cup walnuts. Repeat 3 more times.Top: Cover with 10 sheets of phyllo, brushing every sheet with butter, including the final layer.Cut the baklava into 4 long strips, then cut on the diagonal to make diamonds. (Note 3)Bake for 1 hour - 1 hr 15 minutes until golden brown. Meanwhile, make syrup (needs time to cool)Remove from oven and immediately pour over syrup.Leave to soak for at least 6 hours, preferably overnight.Check to ensure each piece is cut all the way through, then serve. Keeps for a week!', 'Syrup:Place ingredients in a saucepan over medium high heat. Bring to a simmer, stir to dissolve sugar. Lower heat to medium and simmer for 3 minutes, remove from heat and cool.']",Greek,Sweet
Greek Chicken,"['▢ 1.25 kg / 2.5 lb  drumsticks and chicken thighs , bone in skin on (Note 1)', 'Marinade:▢ 6 garlic cloves , minced (~ 2 tbsp)▢ 2 tbsp white wine vinegar (or red wine or apple cider vinegar)▢ 1/2 cup / 125 ml lemon juice▢ 2 tbsp extra virgin olive oil▢ 3/4 cup Greek yogurt (I use Farmers Union)▢ 1 1/2 tbsp dried oregano▢ 1 tsp salt▢ 1/2 tsp black pepper', 'Serving (optional):▢ Plain Greek yogurt or Tzatziki▢ Fresh oregano leaves (optional)']",8,"[""Mix Marinade ingredients in a large bowl.Add chicken and coat well. Marinade for 24 hours (3 hours minimum).Preheat oven to 180C.350F.Line a tray with foil (trust me), place rack on tray (optional).Place chicken on rack (reserve marinade), skin side up. Bake 30 minutes,Remove from oven. Brush with marinade - do not flip.Return to oven for 20 minutes or until golden and a bit crispy. Give it a spray of olive oil just before it's done if you want an extra crispy, shiny coat.Rest for a few minutes before serving. Juicy and tasty enough to serve plain but extra great with tzatziki or even some plain yogurt.""]",Greek,Mains
Falafel Recipe,"['Falafels:▢ 225 g / 8 oz  dried chick peas (Note 1)▢ 1 cup parsley leaves , roughly chopped▢ 1 cup coriander/cilantro leaves , roughly chopped▢ 6 scallions/shallots , white and light green part only finely chopped (Note 2)▢ 2 cloves of garlic , minced▢ 1 tsp cumin▢ 1/2 tsp coriander▢ 1 1/2 tsp salt▢ 1/2 tsp baking powder (Note 3)▢ 4 tsp flour  (plain/all purpose) OR chickpea flour▢ 5 tbsp water', 'For frying:▢ 500 ml / 2 cups+  vegetable oil (Note 4)', 'Tahini Sauce (Other Sauces Note 5):▢ 4 tbsp tahini▢ 2 tbsp lemon juice▢ 4 tbsp water▢ 1/4 tsp salt (adjust to taste)', 'Serving (Note 6):▢ Pita bread or other flatbreads▢ Tabbouleh (recipe below)▢ Hummus (optional extra)▢ Shredded lettuce, tomato slices, sliced red or white onion']",25,"['Falafel:Place chickpeas in a large bowl and pour over plenty of cold water. Leave to soak 12 + hours (even 2 days is fine).Drain chickpeas well. Place in food processor, add remaining Falafel ingredients.Blitz for 2 to 3 minutes on high, scraping down sides as necessary, until the chickpeas are very small grains. Mixture should look like smooth guacamole from the outside (see video).Scoop up heaped tablespoons and shape into balls (or dome, disc or torpedo), place on a tray. Should make around 20, about 2.5cm / 1"" wide.Refrigerate for 30 minutes.Pour oil in a skillet or large pot - at least 1.7 cm / 2/3"" depth (Note 4). Heat on medium high to 180 - 190C / 355F (or drop a bit in, should sizzle energetically).Place a ball in a large spoon (or tongs) and slide ball in. Cook in batches for around 4 minutes, using 2 forks to roll, until deep golden and super crusty on the outside.Drain on paper towels. Repeat with remaining falafel.Serve fresh out of the fryer with Sauce of choice! Make falafel wraps or plates with tabbouleh, tomato, onion, and Sauces of choice. See Notes 5 and 6.', 'Tahini Sauce:Combine tahini and lemon juice, and mix well. The mixture will stiffen.Stir in the water 1 tbsp at a time and it will loosen again. The final consistency should be like a thick drizzle sauce (see video). Season to taste with salt.']",Middle Eastern,"Mains, Sides"
A Mushroom Sauce for Everything!,"['▢ 2 tbsp unsalted butter▢ 1/2 tbsp olive oil▢ 300g / 10 oz  mushrooms , sliced (Note 1)▢ Pinch of salt and pepper▢ 2 garlic cloves , minced▢ 1/4 cup (65 ml) white wine or rose , dry (Note 2 subs)▢ 1/2 cup (125 ml) chicken or vegetable broth▢ 1 cup (250 ml) heavy / thickened cream (Note 3)▢ 1/2 cup parmesan ,finely grated (30g / 1 oz) (Note 4)▢ 2 tsp fresh thyme leaves (or 1/4 - 1/2 tsp dried)']",8,"[""Heat oil and melt butter in a skillet over medium high heat. Add mushrooms and leisurely cook until golden brown - takes about 4 to 5 minutes. No need to stir constantly.Just before they're done, add the garlic and a pinch of salt and pepper. Cook until garlic is golden (~ 1 minute).Add white wine - it will sizzle! Stir, scraping the bottom of the skillet, for 1 minute or until mostly evaporated.Add broth, cream and parmesan. Stir, then lower heat to medium so the sauce is simmering - do not boil rapidly, cream may split.Stir occasionally and simmer for 2 - 3 minutes until it thickens. It shouldn't be super thick, this is a rich sauce.Stir through thyme, adjust salt and pepper to taste. Remove from stove.\xa0Serve over steak or other cooked protein. Toss through pasta, stuff into baked potatoes, serve with roast beef, chicken or pork, smothered omelettes. See in post for more ideas!""]",Western,Sauce
Chilli Con Carne,"['▢ 1 tbsp olive oil▢ 3 garlic cloves , minced▢ 1 onion , diced (brown, white, yellow)▢ 1 red capsicum (bell pepper), diced▢ 1 lb / 500g  beef mince / ground beef▢ 3 tbsp tomato paste▢ 800g / 28 oz can crushed tomato▢ 14 oz / 420g    can red kidney beans , drained (or other beans)▢ 2 beef bouillon cubes , crumbled (Note 1)▢ 1 1/2 tsp sugar (any type)▢ 1/2 – 1 1/2 cups / 125 – 375 ml water▢ Salt and pepper', 'Chili Spice Mix:▢ 1 – 2 tsp cayenne pepper  (adjust to taste) (Note 2)▢ 4 tsp paprika powder▢ 5 tsp cumin powder▢ 2 tsp garlic powder (or onion powder)▢ 2 tsp onion powder▢ 2 tsp oregano', 'To Serve▢ Rice, corn chips, tortillas  (Note 5 for more)▢ Sour cream, yoghurt, grated cheese, coriander./cilantro (Note 6 for more)']",10,"['Heat oil in a large skillet over medium high heat. Add garlic and onion, cook for 1 minute, then add capsicum and cook for 2 minutes until onion is translucent.Turn heat up to high and add beef. Cook, breaking it up as you go, until mostly browned.Add Chili Spice Mix. Cook until beef is browned all over. (This step helps release extra flavour from the spices)Add remaining ingredients, with 1/2 cup of water for Quick Cook or 1 1/2 cups for Slow Cook. Bring to simmer, then adjust heat per step below:Quick Cook – 20 to 40 minutes, uncovered, on medium low heat so it’s bubbling gently; ORSlow Cook – 1.5 hours to 2 hours, covered, on low heat so it’s bubbling very gently. (Note 3 Slow Cooker)Adjust salt and pepper to taste just before serving.Serve over rice, or ladle into bowls and serve with corn chips or warm tortillas on the side with Toppings of choice (Note 6). See Note 7 for more serving options. My usual: Either over rice or with corn chips, always with sour cream, cheese and coriander.']",Tex-Mex,Dinner
Tomato Basil Rice,"['▢ 1 1/2 tbsp olive oil (or butter)▢ 2 garlic cloves , finely chopped▢ 1/2 brown onion , finely chopped▢ 1 1/4 tsp dried basil▢ 1 cup (180g) long grain white rice , uncooked (Note 1)▢ 1 3/4 cups (435 ml) chicken broth , full salt (or Veg broth)▢ 2 1/2 tbsp tomato paste▢ 3/4 tsp paprika , sweet or normal (not smoked)▢ 1 tsp sugar (any)▢ 1 sprig of basil with leaves▢ 1/3 cup finely chopped basil']",7,"[""Heat oil in a large saucepan over medium heat. Add garlic and onion, cook until translucent, 2 - 3 minutes. Add basil and cook for 20 seconds - don't let it burn.Add remaining ingredients except basil. Mix until tomato paste is dissolved.\xa0Crush basil sprig in hand, drop on surface then push in (leave on surface, don't stir).Cover and bring to simmer, then immediately turn down heat to medium low (or low if stove is strong) and cook for 15 minutes or until liquid is fully absorbed - tilt saucepan to check.\xa0Remove from heat and set aside, covered, for 10 minutes.Remove basil sprig. Fluff with fork, taste for salt. Then leave to stand for another 5 minutes, uncovered. Stir through fresh basil. Serve immediately.""]",Italian-esque,Side
